cve_id,cwe,cvss_v31_base_score,cvss_v31_exploitability_score,cvss_v31_impact_score,cvss_v2_base_score,cvss_v2_exploitability_score,cvss_v2_impact_score,fuente_cisa,fuente_nuclei
CVE-2024-48360,SIN_CWE,,,,,,,False,True
CVE-2024-4841,SIN_CWE,,,,,,,False,True
CVE-2024-48455,SIN_CWE,,,,,,,False,True
CVE-2024-48651,SIN_CWE,,,,,,,False,True
CVE-2024-48766,SIN_CWE,,,,,,,False,True
CVE-2024-4879,SIN_CWE,,,,,,,True,True
CVE-2024-4885,SIN_CWE,,,,,,,True,True
CVE-2024-48914,SIN_CWE,,,,,,,False,True
CVE-2024-4898,SIN_CWE,,,,,,,False,True
CVE-2024-49035,SIN_CWE,,,,,,,True,False
CVE-2024-49039,SIN_CWE,,,,,,,True,False
CVE-2024-49138,SIN_CWE,,,,,,,True,False
CVE-2024-49357,SIN_CWE,,,,,,,False,True
CVE-2024-49380,SIN_CWE,,,,,,,False,True
CVE-2024-4940,SIN_CWE,,,,,,,False,True
CVE-2024-4947,SIN_CWE,,,,,,,True,False
CVE-2024-4956,SIN_CWE,,,,,,,False,True
CVE-2024-49757,SIN_CWE,,,,,,,False,True
CVE-2024-4978,SIN_CWE,,,,,,,True,False
CVE-2024-50302,SIN_CWE,,,,,,,True,False
CVE-2024-50334,SIN_CWE,,,,,,,False,True
CVE-2024-50340,SIN_CWE,,,,,,,False,True
CVE-2024-50477,SIN_CWE,,,,,,,False,True
CVE-2024-50498,SIN_CWE,,,,,,,False,True
CVE-2024-5057,SIN_CWE,,,,,,,False,True
CVE-2024-50603,SIN_CWE,,,,,,,True,True
CVE-2024-50623,SIN_CWE,,,,,,,True,True
CVE-2024-5082,SIN_CWE,,,,,,,False,True
CVE-2024-5084,SIN_CWE,,,,,,,False,True
CVE-2024-50857,SIN_CWE,,,,,,,False,True
CVE-2024-50967,SIN_CWE,,,,,,,False,True
CVE-2024-51211,SIN_CWE,,,,,,,False,True
CVE-2024-51228,SIN_CWE,,,,,,,False,True
CVE-2024-51378,SIN_CWE,,,,,,,True,True
CVE-2024-51482,SIN_CWE,,,,,,,False,True
CVE-2024-51483,SIN_CWE,,,,,,,False,True
CVE-2024-51567,SIN_CWE,,,,,,,True,True
CVE-2024-51568,SIN_CWE,,,,,,,False,True
CVE-2024-51739,SIN_CWE,,,,,,,False,True
CVE-2024-51977,SIN_CWE,,,,,,,False,True
CVE-2024-51978,SIN_CWE,,,,,,,False,True
CVE-2024-5217,SIN_CWE,,,,,,,True,True
CVE-2024-5230,SIN_CWE,,,,,,,False,True
CVE-2024-52433,SIN_CWE,,,,,,,False,True
CVE-2024-5274,SIN_CWE,,,,,,,True,False
CVE-2024-5276,SIN_CWE,,,,,,,False,True
CVE-2024-52762,SIN_CWE,,,,,,,False,True
CVE-2024-52763,SIN_CWE,,,,,,,False,True
CVE-2024-52875,SIN_CWE,,,,,,,False,True
CVE-2024-53104,SIN_CWE,,,,,,,True,False
CVE-2024-5315,SIN_CWE,,,,,,,False,True
CVE-2024-53150,SIN_CWE,,,,,,,True,False
CVE-2024-53197,SIN_CWE,,,,,,,True,False
CVE-2024-5333,SIN_CWE,,,,,,,False,True
CVE-2024-5334,SIN_CWE,,,,,,,False,True
CVE-2024-53704,SIN_CWE,,,,,,,True,True
CVE-2024-53900,SIN_CWE,,,,,,,False,True
CVE-2024-53991,SIN_CWE,,,,,,,False,True
CVE-2024-53995,SIN_CWE,,,,,,,False,True
CVE-2024-54085,SIN_CWE,,,,,,,True,False
CVE-2024-5420,SIN_CWE,,,,,,,False,True
CVE-2024-5421,SIN_CWE,,,,,,,False,True
CVE-2024-54330,SIN_CWE,,,,,,,False,True
CVE-2024-54385,SIN_CWE,,,,,,,False,True
CVE-2024-54763,SIN_CWE,,,,,,,False,True
CVE-2024-54764,SIN_CWE,,,,,,,False,True
CVE-2024-54767,SIN_CWE,,,,,,,False,True
CVE-2024-5483,SIN_CWE,,,,,,,False,True
CVE-2024-5488,SIN_CWE,,,,,,,False,True
CVE-2024-55218,SIN_CWE,,,,,,,False,True
CVE-2024-5522,SIN_CWE,,,,,,,False,True
CVE-2024-55415,SIN_CWE,,,,,,,False,True
CVE-2024-55416,SIN_CWE,,,,,,,False,True
CVE-2024-55417,SIN_CWE,,,,,,,False,True
CVE-2024-55457,SIN_CWE,,,,,,,False,True
CVE-2024-55550,SIN_CWE,,,,,,,True,True
CVE-2024-55591,SIN_CWE,,,,,,,True,True
CVE-2024-55956,SIN_CWE,,,,,,,True,True
CVE-2024-56145,SIN_CWE,,,,,,,True,True
CVE-2024-56159,SIN_CWE,,,,,,,False,True
CVE-2024-56325,SIN_CWE,,,,,,,False,True
CVE-2024-56512,SIN_CWE,,,,,,,False,True
CVE-2024-57045,SIN_CWE,,,,,,,False,True
CVE-2024-57046,SIN_CWE,,,,,,,False,True
CVE-2024-57049,SIN_CWE,,,,,,,False,True
CVE-2024-57050,SIN_CWE,,,,,,,False,True
CVE-2024-57241,SIN_CWE,,,,,,,False,True
CVE-2024-57514,SIN_CWE,,,,,,,False,True
CVE-2024-5765,SIN_CWE,,,,,,,False,True
CVE-2024-57726,SIN_CWE,,,,,,,True,False
CVE-2024-57727,SIN_CWE,,,,,,,True,True
CVE-2024-57728,SIN_CWE,,,,,,,True,False
CVE-2024-57968,SIN_CWE,,,,,,,True,False
CVE-2024-58136,SIN_CWE,,,,,,,True,True
CVE-2024-5827,SIN_CWE,,,,,,,False,True
CVE-2024-5910,SIN_CWE,,,,,,,True,True
CVE-2024-5932,SIN_CWE,,,,,,,False,True
CVE-2024-5936,SIN_CWE,,,,,,,False,True
CVE-2024-5947,SIN_CWE,,,,,,,False,True
CVE-2024-5975,SIN_CWE,,,,,,,False,True
CVE-2024-6028,SIN_CWE,,,,,,,False,True
CVE-2024-6047,SIN_CWE,,,,,,,True,False
CVE-2024-6049,SIN_CWE,,,,,,,False,True
CVE-2024-6095,SIN_CWE,,,,,,,False,True
CVE-2024-6159,SIN_CWE,,,,,,,False,True
CVE-2024-6188,SIN_CWE,,,,,,,False,True
CVE-2024-6205,SIN_CWE,,,,,,,False,True
CVE-2024-6220,SIN_CWE,,,,,,,False,True
CVE-2024-6235,SIN_CWE,,,,,,,False,True
CVE-2024-6250,SIN_CWE,,,,,,,False,True
CVE-2024-6265,SIN_CWE,,,,,,,False,True
CVE-2024-6289,SIN_CWE,,,,,,,False,True
CVE-2024-6366,SIN_CWE,,,,,,,False,True
CVE-2024-6396,SIN_CWE,,,,,,,False,True
CVE-2024-6420,SIN_CWE,,,,,,,False,True
CVE-2024-6460,SIN_CWE,,,,,,,False,True
CVE-2024-6517,SIN_CWE,,,,,,,False,True
CVE-2024-6555,SIN_CWE,,,,,,,False,True
CVE-2024-6586,SIN_CWE,,,,,,,False,True
CVE-2024-6587,SIN_CWE,,,,,,,False,True
CVE-2024-6646,SIN_CWE,,,,,,,False,True
CVE-2024-6651,SIN_CWE,,,,,,,False,True
CVE-2024-6670,SIN_CWE,,,,,,,True,True
CVE-2024-6671,SIN_CWE,,,,,,,False,True
CVE-2024-6690,SIN_CWE,,,,,,,False,True
CVE-2024-6746,SIN_CWE,,,,,,,False,True
CVE-2024-6753,SIN_CWE,,,,,,,False,True
CVE-2024-6781,SIN_CWE,,,,,,,False,True
CVE-2024-6782,SIN_CWE,,,,,,,False,True
CVE-2024-6842,SIN_CWE,,,,,,,False,True
CVE-2024-6845,SIN_CWE,,,,,,,False,True
CVE-2024-6846,SIN_CWE,,,,,,,False,True
CVE-2024-6886,SIN_CWE,,,,,,,False,True
CVE-2024-6892,SIN_CWE,,,,,,,False,True
CVE-2024-6893,SIN_CWE,,,,,,,False,True
CVE-2024-6911,SIN_CWE,,,,,,,False,True
CVE-2024-6922,SIN_CWE,,,,,,,False,True
CVE-2024-6924,SIN_CWE,,,,,,,False,True
CVE-2024-6926,SIN_CWE,,,,,,,False,True
CVE-2024-6928,SIN_CWE,,,,,,,False,True
CVE-2024-7008,SIN_CWE,,,,,,,False,True
CVE-2024-7029,SIN_CWE,,,,,,,False,True
CVE-2024-7097,SIN_CWE,,,,,,,False,True
CVE-2024-7120,SIN_CWE,,,,,,,False,True
CVE-2024-7188,SIN_CWE,,,,,,,False,True
CVE-2024-7262,SIN_CWE,,,,,,,True,False
CVE-2024-7313,SIN_CWE,,,,,,,False,True
CVE-2024-7314,SIN_CWE,,,,,,,False,True
CVE-2024-7332,SIN_CWE,,,,,,,False,True
CVE-2024-7339,SIN_CWE,,,,,,,False,True
CVE-2024-7340,SIN_CWE,,,,,,,False,True
CVE-2024-7354,SIN_CWE,,,,,,,False,True
CVE-2024-7399,SIN_CWE,,,,,,,True,True
CVE-2024-7591,SIN_CWE,,,,,,,False,True
CVE-2024-7593,SIN_CWE,,,,,,,True,True
CVE-2024-7694,SIN_CWE,,,,,,,True,False
CVE-2024-7714,SIN_CWE,,,,,,,False,True
CVE-2024-7786,SIN_CWE,,,,,,,False,True
CVE-2024-7854,SIN_CWE,,,,,,,False,True
CVE-2024-7928,SIN_CWE,,,,,,,False,True
CVE-2024-7954,SIN_CWE,,,,,,,False,True
CVE-2024-7965,SIN_CWE,,,,,,,True,False
CVE-2024-7971,SIN_CWE,,,,,,,True,False
CVE-2024-8021,SIN_CWE,,,,,,,False,True
CVE-2024-8068,SIN_CWE,,,,,,,True,False
CVE-2024-8069,SIN_CWE,,,,,,,True,False
CVE-2024-8181,SIN_CWE,,,,,,,False,True
CVE-2024-8190,SIN_CWE,,,,,,,True,False
CVE-2024-8252,SIN_CWE,,,,,,,False,True
CVE-2024-8353,SIN_CWE,,,,,,,False,True
CVE-2024-8425,SIN_CWE,,,,,,,False,True
CVE-2024-8484,SIN_CWE,,,,,,,False,True
CVE-2024-8503,SIN_CWE,,,,,,,False,True
CVE-2024-8517,SIN_CWE,,,,,,,False,True
CVE-2024-8522,SIN_CWE,,,,,,,False,True
CVE-2024-8529,SIN_CWE,,,,,,,False,True
CVE-2024-8625,SIN_CWE,,,,,,,False,True
CVE-2024-8673,SIN_CWE,,,,,,,False,True
CVE-2024-8698,SIN_CWE,,,,,,,False,True
CVE-2024-8752,SIN_CWE,,,,,,,False,True
CVE-2024-8852,SIN_CWE,,,,,,,False,True
CVE-2024-8856,SIN_CWE,,,,,,,False,True
CVE-2024-8859,SIN_CWE,,,,,,,False,True
CVE-2024-8877,SIN_CWE,,,,,,,False,True
CVE-2024-8883,SIN_CWE,,,,,,,False,True
CVE-2024-8911,SIN_CWE,,,,,,,False,True
CVE-2024-8943,SIN_CWE,,,,,,,False,True
CVE-2024-8956,SIN_CWE,,,,,,,True,False
CVE-2024-8957,SIN_CWE,,,,,,,True,False
CVE-2024-8963,SIN_CWE,,,,,,,True,True
CVE-2024-9007,SIN_CWE,,,,,,,False,True
CVE-2024-9014,SIN_CWE,,,,,,,False,True
CVE-2024-9047,SIN_CWE,,,,,,,False,True
CVE-2024-9061,SIN_CWE,,,,,,,False,True
CVE-2024-9161,SIN_CWE,,,,,,,False,True
CVE-2024-9166,SIN_CWE,,,,,,,False,True
CVE-2024-9186,SIN_CWE,,,,,,,False,True
CVE-2024-9193,SIN_CWE,,,,,,,False,True
CVE-2024-9234,SIN_CWE,,,,,,,False,True
CVE-2024-9264,SIN_CWE,,,,,,,False,True
CVE-2024-9379,SIN_CWE,,,,,,,True,False
CVE-2024-9380,SIN_CWE,,,,,,,True,False
CVE-2024-9463,SIN_CWE,,,,,,,True,True
CVE-2024-9465,SIN_CWE,,,,,,,True,True
CVE-2024-9474,SIN_CWE,,,,,,,True,True
CVE-2024-9537,SIN_CWE,,,,,,,True,False
CVE-2024-9593,SIN_CWE,,,,,,,False,True
CVE-2024-9617,SIN_CWE,,,,,,,False,True
CVE-2024-9643,SIN_CWE,,,,,,,False,True
CVE-2024-9680,SIN_CWE,,,,,,,True,False
CVE-2024-9707,SIN_CWE,,,,,,,False,True
CVE-2024-9765,SIN_CWE,,,,,,,False,True
CVE-2024-9772,SIN_CWE,,,,,,,False,True
CVE-2024-9796,SIN_CWE,,,,,,,False,True
CVE-2024-9916,SIN_CWE,,,,,,,False,True
CVE-2024-9935,SIN_CWE,,,,,,,False,True
CVE-2024-9989,SIN_CWE,,,,,,,False,True
CVE-2025-0107,SIN_CWE,,,,,,,False,True
CVE-2025-0108,SIN_CWE,,,,,,,True,True
CVE-2025-0111,SIN_CWE,,,,,,,True,False
CVE-2025-0133,SIN_CWE,,,,,,,False,True
CVE-2025-0282,SIN_CWE,,,,,,,True,True
CVE-2025-0411,SIN_CWE,,,,,,,True,False
CVE-2025-0674,SIN_CWE,,,,,,,False,True
CVE-2025-0868,SIN_CWE,,,,,,,False,True
CVE-2025-0994,SIN_CWE,,,,,,,True,False
CVE-2025-10035,SIN_CWE,,,,,,,True,True
CVE-2025-10090,SIN_CWE,,,,,,,False,True
CVE-2025-10162,SIN_CWE,,,,,,,False,True
CVE-2025-10204,SIN_CWE,,,,,,,False,True
CVE-2025-10210,SIN_CWE,,,,,,,False,True
CVE-2025-10211,SIN_CWE,,,,,,,False,True
CVE-2025-1023,SIN_CWE,,,,,,,False,True
CVE-2025-1025,SIN_CWE,,,,,,,False,True
CVE-2025-1035,SIN_CWE,,,,,,,False,True
CVE-2025-10353,SIN_CWE,,,,,,,False,True
CVE-2025-10585,SIN_CWE,,,,,,,True,False
CVE-2025-10897,SIN_CWE,,,,,,,False,True
CVE-2025-1097,SIN_CWE,,,,,,,False,True
CVE-2025-1098,SIN_CWE,,,,,,,False,True
CVE-2025-11307,SIN_CWE,,,,,,,False,True
CVE-2025-11368,SIN_CWE,,,,,,,False,True
CVE-2025-11371,SIN_CWE,,,,,,,True,True
CVE-2025-11580,SIN_CWE,,,,,,,False,True
CVE-2025-11693,SIN_CWE,,,,,,,False,True
CVE-2025-11700,SIN_CWE,,,,,,,False,True
CVE-2025-11749,SIN_CWE,,,,,,,False,True
CVE-2025-11750,SIN_CWE,,,,,,,False,True
CVE-2025-11833,SIN_CWE,,,,,,,False,True
CVE-2025-11953,SIN_CWE,,,,,,,True,False
CVE-2025-12055,SIN_CWE,,,,,,,False,True
CVE-2025-12101,SIN_CWE,,,,,,,False,True
CVE-2025-12139,SIN_CWE,,,,,,,False,True
CVE-2025-1232,SIN_CWE,,,,,,,False,True
CVE-2025-12480,SIN_CWE,,,,,,,True,True
CVE-2025-12536,SIN_CWE,,,,,,,False,True
CVE-2025-1302,SIN_CWE,,,,,,,False,True
CVE-2025-1303,SIN_CWE,,,,,,,False,True
CVE-2025-13138,SIN_CWE,,,,,,,False,True
CVE-2025-1316,SIN_CWE,,,,,,,True,False
CVE-2025-13223,SIN_CWE,,,,,,,True,False
CVE-2025-1323,SIN_CWE,,,,,,,False,True
CVE-2025-13315,SIN_CWE,,,,,,,False,True
CVE-2025-1338,SIN_CWE,,,,,,,False,True
CVE-2025-13390,SIN_CWE,,,,,,,False,True
CVE-2025-13418,SIN_CWE,,,,,,,False,True
CVE-2025-13486,SIN_CWE,,,,,,,False,True
CVE-2025-1361,SIN_CWE,,,,,,,False,True
CVE-2025-13652,SIN_CWE,,,,,,,False,True
CVE-2025-13801,SIN_CWE,,,,,,,False,True
CVE-2025-13920,SIN_CWE,,,,,,,False,True
CVE-2025-13956,SIN_CWE,,,,,,,False,True
CVE-2025-14124,SIN_CWE,,,,,,,False,True
CVE-2025-14155,SIN_CWE,,,,,,,False,True
CVE-2025-14174,SIN_CWE,,,,,,,True,False
CVE-2025-14340,SIN_CWE,,,,,,,False,True
CVE-2025-14437,SIN_CWE,,,,,,,False,True
CVE-2025-14528,SIN_CWE,,,,,,,False,True
CVE-2025-14611,SIN_CWE,,,,,,,True,True
CVE-2025-14726,SIN_CWE,,,,,,,False,True
CVE-2025-14733,SIN_CWE,,,,,,,True,False
CVE-2025-14847,SIN_CWE,,,,,,,True,True
CVE-2025-15503,SIN_CWE,,,,,,,False,True
CVE-2025-15556,SIN_CWE,,,,,,,True,False
CVE-2025-1562,SIN_CWE,,,,,,,False,True
CVE-2025-1595,SIN_CWE,,,,,,,False,True
CVE-2025-1661,SIN_CWE,,,,,,,False,True
CVE-2025-1743,SIN_CWE,,,,,,,False,True
CVE-2025-1974,SIN_CWE,,,,,,,False,True
CVE-2025-1976,SIN_CWE,,,,,,,True,False
CVE-2025-2010,SIN_CWE,,,,,,,False,True
CVE-2025-2011,SIN_CWE,,,,,,,False,True
CVE-2025-20188,SIN_CWE,,,,,,,False,True
CVE-2025-20281,SIN_CWE,,,,,,,True,True
CVE-2025-20333,SIN_CWE,,,,,,,True,False
CVE-2025-20337,SIN_CWE,,,,,,,True,False
CVE-2025-20352,SIN_CWE,,,,,,,True,False
CVE-2025-20362,SIN_CWE,,,,,,,True,True
CVE-2025-20393,SIN_CWE,,,,,,,True,False
CVE-2025-2075,SIN_CWE,,,,,,,False,True
CVE-2025-21042,SIN_CWE,,,,,,,True,False
CVE-2025-21043,SIN_CWE,,,,,,,True,False
CVE-2025-2127,SIN_CWE,,,,,,,False,True
CVE-2025-2129,SIN_CWE,,,,,,,False,True
CVE-2025-21333,SIN_CWE,,,,,,,True,False
CVE-2025-21334,SIN_CWE,,,,,,,True,False
CVE-2025-21335,SIN_CWE,,,,,,,True,False
CVE-2025-21391,SIN_CWE,,,,,,,True,False
CVE-2025-21418,SIN_CWE,,,,,,,True,False
CVE-2025-21479,SIN_CWE,,,,,,,True,False
CVE-2025-21480,SIN_CWE,,,,,,,True,False
CVE-2025-21590,SIN_CWE,,,,,,,True,False
CVE-2025-2221,SIN_CWE,,,,,,,False,True
CVE-2025-22214,SIN_CWE,,,,,,,False,True
CVE-2025-22224,SIN_CWE,,,,,,,True,False
CVE-2025-22225,SIN_CWE,,,,,,,True,False
CVE-2025-22226,SIN_CWE,,,,,,,True,False
CVE-2025-22457,SIN_CWE,,,,,,,True,False
CVE-2025-2264,SIN_CWE,,,,,,,False,True
CVE-2025-22785,SIN_CWE,,,,,,,False,True
CVE-2025-2294,SIN_CWE,,,,,,,False,True
CVE-2025-22952,SIN_CWE,,,,,,,False,True
CVE-2025-23006,SIN_CWE,,,,,,,True,False
CVE-2025-23061,SIN_CWE,,,,,,,False,True
CVE-2025-23209,SIN_CWE,,,,,,,True,False
CVE-2025-23211,SIN_CWE,,,,,,,False,True
CVE-2025-24016,SIN_CWE,,,,,,,True,True
CVE-2025-24054,SIN_CWE,,,,,,,True,False
CVE-2025-24085,SIN_CWE,,,,,,,True,False
CVE-2025-24200,SIN_CWE,,,,,,,True,False
CVE-2025-24201,SIN_CWE,,,,,,,True,False
CVE-2025-24354,SIN_CWE,,,,,,,False,True
CVE-2025-24472,SIN_CWE,,,,,,,True,False
CVE-2025-24514,SIN_CWE,,,,,,,False,True
CVE-2025-24582,SIN_CWE,,,,,,,False,True
CVE-2025-2473,SIN_CWE,,,,,,,False,True
CVE-2025-24786,SIN_CWE,,,,,,,False,True
CVE-2025-24799,SIN_CWE,,,,,,,False,True
CVE-2025-24813,SIN_CWE,,,,,,,True,True
CVE-2025-24893,SIN_CWE,,,,,,,True,True
CVE-2025-24963,SIN_CWE,,,,,,,False,True
CVE-2025-24983,SIN_CWE,,,,,,,True,False
CVE-2025-24984,SIN_CWE,,,,,,,True,False
CVE-2025-24985,SIN_CWE,,,,,,,True,False
CVE-2025-24989,SIN_CWE,,,,,,,True,False
CVE-2025-24990,SIN_CWE,,,,,,,True,False
CVE-2025-24991,SIN_CWE,,,,,,,True,False
CVE-2025-24993,SIN_CWE,,,,,,,True,False
CVE-2025-25034,SIN_CWE,,,,,,,False,True
CVE-2025-25037,SIN_CWE,,,,,,,False,True
CVE-2025-25181,SIN_CWE,,,,,,,True,False
CVE-2025-25231,SIN_CWE,,,,,,,False,True
CVE-2025-25256,SIN_CWE,,,,,,,False,True
CVE-2025-25257,SIN_CWE,,,,,,,True,True
CVE-2025-2539,SIN_CWE,,,,,,,False,True
CVE-2025-25570,SIN_CWE,,,,,,,False,True
CVE-2025-2558,SIN_CWE,,,,,,,False,True
CVE-2025-2563,SIN_CWE,,,,,,,False,True
CVE-2025-2609,SIN_CWE,,,,,,,False,True
CVE-2025-2610,SIN_CWE,,,,,,,False,True
CVE-2025-2611,SIN_CWE,,,,,,,False,True
CVE-2025-26319,SIN_CWE,,,,,,,False,True
CVE-2025-2636,SIN_CWE,,,,,,,False,True
CVE-2025-26399,SIN_CWE,,,,,,,True,False
CVE-2025-26633,SIN_CWE,,,,,,,True,False
CVE-2025-26793,SIN_CWE,,,,,,,False,True
CVE-2025-27007,SIN_CWE,,,,,,,False,True
CVE-2025-27038,SIN_CWE,,,,,,,True,False
CVE-2025-2709,SIN_CWE,,,,,,,False,True
CVE-2025-2710,SIN_CWE,,,,,,,False,True
CVE-2025-2711,SIN_CWE,,,,,,,False,True
CVE-2025-27112,SIN_CWE,,,,,,,False,True
CVE-2025-2712,SIN_CWE,,,,,,,False,True
CVE-2025-27134,SIN_CWE,,,,,,,False,True
CVE-2025-27218,SIN_CWE,,,,,,,False,True
CVE-2025-27222,SIN_CWE,,,,,,,False,True
CVE-2025-27223,SIN_CWE,,,,,,,False,True
CVE-2025-27225,SIN_CWE,,,,,,,False,True
CVE-2025-27363,SIN_CWE,,,,,,,True,False
CVE-2025-2746,SIN_CWE,,,,,,,True,True
CVE-2025-2747,SIN_CWE,,,,,,,True,True
CVE-2025-2748,SIN_CWE,,,,,,,False,True
CVE-2025-2749,SIN_CWE,,,,,,,True,False
CVE-2025-27505,SIN_CWE,,,,,,,False,True
CVE-2025-27506,SIN_CWE,,,,,,,False,True
CVE-2025-2775,SIN_CWE,,,,,,,True,True
CVE-2025-2776,SIN_CWE,,,,,,,True,True
CVE-2025-2777,SIN_CWE,,,,,,,False,True
CVE-2025-27817,SIN_CWE,,,,,,,False,True
CVE-2025-2783,SIN_CWE,,,,,,,True,False
CVE-2025-27888,SIN_CWE,,,,,,,False,True
CVE-2025-27892,SIN_CWE,,,,,,,False,True
CVE-2025-27915,SIN_CWE,,,,,,,True,True
CVE-2025-27920,SIN_CWE,,,,,,,True,False
CVE-2025-28228,SIN_CWE,,,,,,,False,True
CVE-2025-28242,SIN_CWE,,,,,,,False,True
CVE-2025-28367,SIN_CWE,,,,,,,False,True
CVE-2025-28906,SIN_CWE,,,,,,,False,True
CVE-2025-2907,SIN_CWE,,,,,,,False,True
CVE-2025-29085,SIN_CWE,,,,,,,False,True
CVE-2025-29306,SIN_CWE,,,,,,,False,True
CVE-2025-29635,SIN_CWE,,,,,,,True,False
CVE-2025-29824,SIN_CWE,,,,,,,True,False
CVE-2025-29925,SIN_CWE,,,,,,,False,True
CVE-2025-29927,SIN_CWE,,,,,,,False,True
CVE-2025-30066,SIN_CWE,,,,,,,True,False
CVE-2025-30154,SIN_CWE,,,,,,,True,False
CVE-2025-30208,SIN_CWE,,,,,,,False,True
CVE-2025-30220,SIN_CWE,,,,,,,False,True
CVE-2025-30397,SIN_CWE,,,,,,,True,False
CVE-2025-30400,SIN_CWE,,,,,,,True,False
CVE-2025-30406,SIN_CWE,,,,,,,True,True
CVE-2025-30567,SIN_CWE,,,,,,,False,True
CVE-2025-3102,SIN_CWE,,,,,,,False,True
CVE-2025-31125,SIN_CWE,,,,,,,True,True
CVE-2025-31131,SIN_CWE,,,,,,,False,True
CVE-2025-31161,SIN_CWE,,,,,,,True,True
CVE-2025-31200,SIN_CWE,,,,,,,True,False
CVE-2025-31201,SIN_CWE,,,,,,,True,False
CVE-2025-31277,SIN_CWE,,,,,,,True,False
CVE-2025-31324,SIN_CWE,,,,,,,True,True
CVE-2025-31486,SIN_CWE,,,,,,,False,True
CVE-2025-31489,SIN_CWE,,,,,,,False,True
CVE-2025-32101,SIN_CWE,,,,,,,False,True
CVE-2025-32257,SIN_CWE,,,,,,,False,True
CVE-2025-32355,SIN_CWE,,,,,,,False,True
CVE-2025-32395,SIN_CWE,,,,,,,False,True
CVE-2025-32429,SIN_CWE,,,,,,,False,True
CVE-2025-32430,SIN_CWE,,,,,,,False,True
CVE-2025-32432,SIN_CWE,,,,,,,True,True
CVE-2025-32433,SIN_CWE,,,,,,,True,False
CVE-2025-32463,SIN_CWE,,,,,,,True,False
CVE-2025-3248,SIN_CWE,,,,,,,True,True
CVE-2025-32614,SIN_CWE,,,,,,,False,True
CVE-2025-32701,SIN_CWE,,,,,,,True,False
CVE-2025-32706,SIN_CWE,,,,,,,True,False
CVE-2025-32709,SIN_CWE,,,,,,,True,False
CVE-2025-32756,SIN_CWE,,,,,,,True,False
CVE-2025-32813,SIN_CWE,,,,,,,False,True
CVE-2025-32814,SIN_CWE,,,,,,,False,True
CVE-2025-32815,SIN_CWE,,,,,,,False,True
CVE-2025-32966,SIN_CWE,,,,,,,False,True
CVE-2025-32969,SIN_CWE,,,,,,,False,True
CVE-2025-32970,SIN_CWE,,,,,,,False,True
CVE-2025-32975,SIN_CWE,,,,,,,True,False
CVE-2025-33053,SIN_CWE,,,,,,,True,False
CVE-2025-33073,SIN_CWE,,,,,,,True,False
CVE-2025-34023,SIN_CWE,,,,,,,False,True
CVE-2025-34026,SIN_CWE,,,,,,,True,True
CVE-2025-34027,SIN_CWE,,,,,,,False,True
CVE-2025-34028,SIN_CWE,,,,,,,True,True
CVE-2025-34031,SIN_CWE,,,,,,,False,True
CVE-2025-34032,SIN_CWE,,,,,,,False,True
CVE-2025-34035,SIN_CWE,,,,,,,False,True
CVE-2025-34038,SIN_CWE,,,,,,,False,True
CVE-2025-34040,SIN_CWE,,,,,,,False,True
CVE-2025-34045,SIN_CWE,,,,,,,False,True
CVE-2025-34073,SIN_CWE,,,,,,,False,True
CVE-2025-34077,SIN_CWE,,,,,,,False,True
CVE-2025-34085,SIN_CWE,,,,,,,False,True
CVE-2025-34141,SIN_CWE,,,,,,,False,True
CVE-2025-34143,SIN_CWE,,,,,,,False,True
CVE-2025-3415,SIN_CWE,,,,,,,False,True
CVE-2025-34152,SIN_CWE,,,,,,,False,True
CVE-2025-34291,SIN_CWE,,,,,,,False,True
CVE-2025-34299,SIN_CWE,,,,,,,False,True
CVE-2025-34300,SIN_CWE,,,,,,,False,True
CVE-2025-34509,SIN_CWE,,,,,,,False,True
CVE-2025-3472,SIN_CWE,,,,,,,False,True
CVE-2025-3515,SIN_CWE,,,,,,,False,True
CVE-2025-35939,SIN_CWE,,,,,,,True,False
CVE-2025-3605,SIN_CWE,,,,,,,False,True
CVE-2025-36604,SIN_CWE,,,,,,,False,True
CVE-2025-36845,SIN_CWE,,,,,,,False,True
CVE-2025-37164,SIN_CWE,,,,,,,True,True
CVE-2025-38352,SIN_CWE,,,,,,,True,False
CVE-2025-3928,SIN_CWE,,,,,,,True,False
CVE-2025-3935,SIN_CWE,,,,,,,True,False
CVE-2025-4008,SIN_CWE,,,,,,,True,True
CVE-2025-4009,SIN_CWE,,,,,,,False,True
CVE-2025-40536,SIN_CWE,,,,,,,True,True
CVE-2025-40551,SIN_CWE,,,,,,,True,True
CVE-2025-40552,SIN_CWE,,,,,,,False,True
CVE-2025-40554,SIN_CWE,,,,,,,False,True
CVE-2025-40602,SIN_CWE,,,,,,,True,False
CVE-2025-40630,SIN_CWE,,,,,,,False,True
CVE-2025-4078,SIN_CWE,,,,,,,False,True
CVE-2025-4123,SIN_CWE,,,,,,,False,True
CVE-2025-41242,SIN_CWE,,,,,,,False,True
CVE-2025-41243,SIN_CWE,,,,,,,False,True
CVE-2025-41244,SIN_CWE,,,,,,,True,False
CVE-2025-41393,SIN_CWE,,,,,,,False,True
CVE-2025-41646,SIN_CWE,,,,,,,False,True
CVE-2025-4210,SIN_CWE,,,,,,,False,True
CVE-2025-42599,SIN_CWE,,,,,,,True,False
CVE-2025-42999,SIN_CWE,,,,,,,True,False
